url,size,access_time,return_code,page_score,domain_score,depth
https://www.threads.net/@nyutandon,275028,2026-09-20 20:06:42,200,1.000,3.000,1
https://greatquestion.co/wikimediadeutschland/bo2e7e2a/apply,0,2026-09-20 20:06:42,404,1.000,3.000,3
https://nyu.libcal.com/rss.php?m=cam&iid=1287&cid=1564&cam=6018,0,2026-09-20 20:06:42,200,1.000,3.000,2
https://hechingerreport.org/proof-points-cuny-asap-earnings/,289098,2026-09-20 20:06:42,200,1.000,3.000,2
https://sloan.org/,81586,2026-09-20 20:06:42,200,1.000,3.000,1
https://apps.apple.com/app/apple-store/id324715238?pt=208305&ct=iosfooter_wmfSite&mt=8,621363,2026-09-20 20:06:43,200,1.000,3.000,2
https://s3.amazonaws.com/libraryh3lp.com/us/forms/65/nyu-get-research-help-form.html,13323,2026-09-20 20:06:43,200,1.000,3.000,2
https://mastodon.social/@creativecommons,52481,2026-09-20 20:06:43,200,1.000,3.000,3
https://resources.industrydive.com/student-success-at-scale,0,2026-09-20 20:06:43,403,1.000,3.000,2
https://creative-commons-shop.fourthwall.com/,134594,2026-09-20 20:06:43,200,1.000,3.000,3
https://martin.kleppmann.com/,30709,2026-09-20 20:06:43,200,1.000,3.000,3
https://giving.gofundme.com/campaign/778218/donate,306730,2026-09-20 20:06:43,200,1.000,3.000,3
https://atproto.com/,89760,2026-09-20 20:06:43,200,1.000,3.000,2
https://nyu.qualtrics.com/jfe/form/SV_5mAaoQNisRs9749,93592,2026-09-20 20:06:43,200,1.000,3.000,2
https://signup.e2ma.net/signup/1934378/1922970/,1445,2026-09-20 20:06:43,200,1.000,3.000,2
https://leaflet.pub/,118725,2026-09-20 20:06:43,200,1.000,3.000,3
https://play.google.com/store/apps/details?id=org.wikipedia&referrer=?utm_source=andfooter&utm_campaign=wmfSite,1220399,2026-09-20 20:06:43,200,1.000,3.000,2
https://nyulibraries.statuspage.io/,63560,2026-09-20 20:06:43,200,1.000,3.000,2
https://studentbridge.com/,140708,2026-09-20 20:06:43,200,1.000,3.000,1
https://spinach.genie.stanford.edu/,0,2026-09-20 20:06:43,502,1.000,3.000,3
https://donorbox.org/the-hechinger-report-tip-jar/?amount=15&default_interval=o&utm_source=website&utm_medium=story&utm_campaign=tip,50304,2026-09-20 20:06:43,200,1.000,3.000,3
https://linkedin.com/company/creative-commons,20455,2026-09-20 20:06:43,200,1.000,3.000,4
https://cookiedatabase.org/tcf/purposes/,0,2026-09-20 20:06:43,403,1.000,3.000,3
https://news.stonybrook.edu/university/stony-brook-receives-sloan-foundation-grant-to-strengthen-doctoral-education/,180681,2026-09-20 20:06:43,200,1.000,3.000,2
https://blueskydirectory.com/,0,2026-09-20 20:06:43,403,1.000,3.000,3
https://github.com/bluesky-social,292630,2026-09-20 20:06:43,200,1.000,3.000,3
https://nyulibraries.haystack.so/,1419,2026-09-20 20:06:43,200,1.000,3.000,2
https://cnr.sh/,3549,2026-09-20 20:06:43,200,1.000,3.000,4
http://feeds.feedburner.com/HechingerReport,0,2026-09-20 20:06:43,200,1.000,3.000,3
https://skylight.social/,78455,2026-09-20 20:06:43,200,1.000,3.000,3
https://developers.google.com/youtube,68914,2026-09-20 20:06:43,200,1.000,3.000,1
http://carringtontheme.com/,29948,2026-09-20 20:06:43,200,1.000,3.000,4
https://dataintensive.net/,11814,2026-09-20 20:06:43,200,1.000,3.000,4
http://allthingsd.com/20120207/linkedin-is-acquiring-contacts-start-up-rapportive/,36748,2026-09-20 20:06:43,200,1.000,3.000,4
https://t.me/wikidatachat,10864,2026-09-20 20:06:43,200,1.000,3.000,3
https://fullmeasure.io/fullmeasure-case-studies/hyper-targeted-sms-campaigns-8msa5-er9t9-gbdgy-myl2c,0,2026-09-20 20:06:43,0,1.000,3.000,2
https://joinmastodon.org/apps,196424,2026-09-20 20:06:43,200,1.000,3.000,4
https://brightspace.nyu.edu/,24727,2026-09-20 20:06:43,200,1.000,1.893,1
https://news.harvard.edu/gazette/story/2026/09/survey-of-young-researchers-raises-concerns-over-future-of-science-in-u-s/,146181,2026-09-20 20:06:43,200,1.000,3.000,2
https://akismet.com/privacy/,103485,2026-09-20 20:06:43,200,1.000,3.000,3
https://blog.stream.place/,273101,2026-09-20 20:06:43,200,1.000,3.000,4
https://blog.rapportive.com/rapportive-integrates-gmail-people-widget,0,2026-09-20 20:06:43,0,1.000,3.000,5
https://researchconference.fiu.edu/nyu-tandon-school-of-engineering/,0,2026-09-20 20:06:43,0,1.000,3.000,0
https://github.blog/,286626,2026-09-20 20:06:43,200,1.000,3.000,4
https://getpocket.com/@criccomini,0,2026-09-20 20:06:43,503,1.000,3.000,5
https://blog.cosmik.network/,884200,2026-09-20 20:06:43,200,1.000,3.000,4
https://briefcase.wsj.com/,0,2026-09-20 20:06:43,0,1.000,3.000,5
https://www.usnews.com/best-graduate-schools/top-engineering-schools/new-york-university-02120,0,2026-09-20 20:06:43,0,1.000,3.000,0
https://doi.org/10.1145/3359591.3359737,0,2026-09-20 20:06:43,403,1.000,3.000,4
https://stream.place/,3271,2026-09-20 20:06:43,200,1.000,3.000,3
https://connectedhq.com/,0,2026-09-20 20:06:43,0,1.000,3.000,5
https://aws.amazon.com/,522509,2026-09-20 20:06:44,200,1.000,3.000,5
https://shanghai.nyu.edu/,74534,2026-09-20 20:06:44,200,1.000,1.893,1
https://cafe.catabush.com/,226239,2026-09-20 20:06:44,200,1.000,3.000,4
https://automattic.com/about/,1105135,2026-09-20 20:06:44,200,1.000,3.000,4
https://airflow.apache.org/,133865,2026-09-20 20:06:44,200,1.000,3.000,5
https://blog.youtube/,214233,2026-09-20 20:06:44,200,1.000,3.000,2
https://fedica.com/,199748,2026-09-20 20:06:44,200,1.000,3.000,5
https://cen.acs.org/physical-chemistry/astrochemistry/venus-astrochemistry-peptides-aerosol/104/web/2026/09,201452,2026-09-20 20:06:44,200,1.000,3.000,2
https://leaflet.connectedplaces.online/,496263,2026-09-20 20:06:44,200,1.000,3.000,4
https://brutaldon.org/,4764,2026-09-20 20:06:44,200,1.000,3.000,5
https://affiliates.theme.co/,99838,2026-09-20 20:06:44,200,1.000,3.000,5
https://djrc.dowjones.com/?mod=ProdX_MktgHub,251,2026-09-20 20:06:44,200,1.000,3.000,5
https://dayoneapp.com/,150202,2026-09-20 20:06:44,200,1.000,3.000,5
https://elk.zone/,23202,2026-09-20 20:06:44,200,1.000,3.000,5
https://dse.in.tum.de/,40492,2026-09-20 20:06:44,200,1.000,3.000,4
https://buffer.com/,603759,2026-09-20 20:06:44,200,1.000,3.000,5
https://fullmeasure.io/fullmeasure-case-studies/hyper-targeted-sms-campaigns-8msa5-er9t9-gbdgy,0,2026-09-20 20:06:44,0,1.000,3.000,2
https://builder.aws.com/content/2zSx6gTiseJULEcqQFXqm3pzJoW/aws-tools-and-resources-net?nc1=f_dr,3681,2026-09-20 20:06:44,200,1.000,3.000,6
https://atom.io/,196824,2026-09-20 20:06:44,200,1.000,3.000,5
https://apache-airflow.slack.com/,0,2026-09-20 20:06:44,403,1.000,3.000,6
http://www.onlineschoolscenter.com/posts/the-30-most-technologically-savvy-online-schools,0,2026-09-20 20:06:44,404,1.000,3.000,1
https://calculator.aws/?nc2=h_pr_calc,2701,2026-09-20 20:06:44,200,1.000,3.000,6
https://classifieds.wsj.com/search,0,2026-09-20 20:06:44,404,1.000,3.000,5
https://automatticstatus.com/,22250,2026-09-20 20:06:44,200,1.000,3.000,4
https://about.youtube/,96379,2026-09-20 20:06:44,200,1.000,3.000,3
https://chemistry.mit.edu/profile/mei-hong/,67234,2026-09-20 20:06:44,200,1.000,3.000,3
https://distributed.blog/,136055,2026-09-20 20:06:44,200,1.000,3.000,5
https://apps.kde.org/tokodon/,54080,2026-09-20 20:06:44,200,1.000,3.000,5
https://fedistar.net/,16256,2026-09-20 20:06:44,200,1.000,3.000,5
https://apps.microsoft.com/detail/9nn2h8x92wbt?cid=web_homepage_top,234161,2026-09-20 20:06:44,200,1.000,3.000,6
https://acsmediakit.org/,212,2026-09-20 20:06:44,200,1.000,3.000,3
https://githubuniverse.com/?utm_source=Blog&utm_medium=GitHub&utm_campaign=module_uni_26,170083,2026-09-20 20:06:44,200,1.000,3.000,5
https://happinessengineer.blog/2022/09/08/happiness-for-everyone-working-with-a-disability-at-automattic/,192578,2026-09-20 20:06:44,200,1.000,3.000,5
https://artists.youtube/,225743,2026-09-20 20:06:44,200,1.000,3.000,3
https://academic.oup.com/jxb/article/67/2/503/2884865,0,2026-09-20 20:06:44,403,1.000,3.000,4
https://discord.gg/aQdKKr6kDY,24134,2026-09-20 20:06:44,200,1.000,3.000,6
https://tangled.org/,329796,2026-09-20 20:06:44,200,1.000,3.000,3
https://codeberg.org/martianh/mastodon.el,0,2026-09-20 20:06:44,403,1.000,3.000,5
https://developer.chrome.com/home,134707,2026-09-20 20:06:44,200,1.000,3.000,2
https://doi.org/10.48456/tr-969,6367,2026-09-20 20:06:44,200,1.000,3.000,4
https://jetpack.com/,276850,2026-09-20 20:06:44,200,1.000,3.000,5
https://brand.youtube/,60243,2026-09-20 20:06:44,200,1.000,3.000,4
https://codeforthepeople.com/,163163,2026-09-20 20:06:44,200,1.000,3.000,6
https://dlive.wsj.com/,89013,2026-09-20 20:06:45,200,1.000,3.000,5
https://gitlab.com/brutaldon/brutaldon,53590,2026-09-20 20:06:45,200,1.000,3.000,6
https://gocrimson.com/,1451031,2026-09-20 20:06:45,200,1.000,3.000,3
https://classroom.wsj.com/,77427,2026-09-20 20:06:45,200,1.000,3.000,5
https://joinmastodon.instatus.com/,185658,2026-09-20 20:06:45,200,1.000,3.000,5
http://kafka.apache.org/,24230,2026-09-20 20:06:45,200,1.000,1.893,5
https://liberapay.com/h3poteto,0,2026-09-20 20:06:45,403,1.000,3.000,6
https://castbox.fm/channel/Distributed%2C-with-Matt-Mullenweg%7D-id2126069?country=us,130986,2026-09-20 20:06:45,200,1.000,3.000,6
http://beian.miit.gov.cn/,0,2026-09-20 20:06:45,521,1.000,3.000,2
https://live.wsj.com/,0,2026-09-20 20:06:45,0,1.000,1.500,5
https://io.google/2026/?utm_source=web&utm_medium=embedded_marketing&utm_campaign=hpp_ondemand_card&utm_content=,34292,2026-09-20 20:06:45,200,1.000,3.000,3
https://codepen.io/,95289,2026-09-20 20:06:45,200,1.000,3.000,6
https://github.community/,597901,2026-09-20 20:06:45,200,1.000,3.000,4
https://jetpackcrm.com/?utm_medium=automattic_referred&utm_source=jpcom_header,119627,2026-09-20 20:06:45,200,1.000,3.000,6
https://floss.social/@kde,56412,2026-09-20 20:06:45,200,1.000,3.000,6
https://id.wsj.com/access/pages/wsj/us/login_standalone.html?mg=reno64-wsj&url=http%3A%2F%2Fonline.wsj.com%2Fpage%2FDJX.html%3Fmod%3DProdX_MktgHub,0,2026-09-20 20:06:45,412,1.000,3.000,5
https://automattic.design/2022/06/29/how-to-be-a-neurodiversity-ally/,203736,2026-09-20 20:06:45,200,1.000,3.000,6
https://ai.google.dev/,273999,2026-09-20 20:06:45,200,1.000,3.000,2
http://endoh.co/,85526,2026-09-20 20:06:45,200,1.000,3.000,6
https://blog.chromium.org/,301473,2026-09-20 20:06:45,200,1.000,3.000,3
http://developer.android.com/index.html,521558,2026-09-20 20:06:45,200,1.000,3.000,3
https://longreads.com/,294164,2026-09-20 20:06:45,200,1.000,3.000,5
https://id.barrons.com/access/pages/barrons/us/login_standalone.html?url=http%3A%2F%2Fonline.barrons.com%2Fhome-page%3Fmod%3DProdX_MktgHub,0,2026-09-20 20:06:45,412,1.000,3.000,5
https://lmst.online/,6667,2026-09-20 20:06:45,200,1.000,3.000,5
https://doc.qt.io/,19157,2026-09-20 20:06:45,200,1.000,3.000,6
https://disabilityconfident.campaign.gov.uk/,99153,2026-09-20 20:06:45,200,1.000,3.000,5
https://kde.social/@tokodon,55304,2026-09-20 20:06:45,200,1.000,3.000,6
https://martinkl.substack.com/,65550,2026-09-20 20:06:45,200,1.000,3.000,4
https://lemmy.kde.social/,0,2026-09-20 20:06:45,500,1.000,3.000,6
https://carlschwan.eu/2023/02/17/tokodon-23.02-release/,0,2026-09-20 20:06:45,404,1.000,3.000,6
https://ivyleague.com/,455409,2026-09-20 20:06:45,200,1.000,3.000,4
https://litterbox.koyu.space/,0,2026-09-20 20:06:45,0,1.000,3.000,5
https://fosstodon.org/@codepen,55867,2026-09-20 20:06:45,200,1.000,3.000,7
https://blog.google/chromium/rss/,0,2026-09-20 20:06:45,200,1.000,3.000,4
https://flathub.org/apps/details/org.kde.tokodon,735170,2026-09-20 20:06:46,200,1.000,3.000,6
https://materializedview.capital/,3732,2026-09-20 20:06:46,200,1.000,3.000,5
https://getvozzi.com/opt-in/yaWMb?utm_source=gocrimson&utm_medium=navigation&utm_campaign=sms-sign-up,25988,2026-09-20 20:06:46,200,1.000,3.000,4
https://ma.tt/,205010,2026-09-20 20:06:46,200,1.000,3.000,6
https://make.wordpress.org/contribute/join/,150132,2026-09-20 20:06:46,200,1.000,3.000,7
http://android-developers.googleblog.com/2026/08/pixel-app-experience-made-by-google.html,161141,2026-09-20 20:06:46,200,1.000,3.000,4
https://longreads.tumblr.com/,218739,2026-09-20 20:06:46,200,1.000,3.000,6
https://marketplace.visualstudio.com/items?itemName=GoogleCloudTools.cloudcode,82412,2026-09-20 20:06:46,200,1.000,3.000,3
https://mastui.app/,1541,2026-09-20 20:06:46,200,1.000,3.000,5
https://n1k0.github.io/tooty/v2/,4391,2026-09-20 20:06:46,200,1.000,3.000,5
https://keras.io/keras_3/,31471,2026-09-20 20:06:46,200,1.000,3.000,3
https://g.co/userresearch/androiddeveloperfooter,49867,2026-09-20 20:06:46,200,1.000,3.000,4
https://mitsloan.mit.edu/faculty/directory/pierre-azoulay,70642,2026-09-20 20:06:46,200,1.000,1.893,3
https://materializedview.io/,78219,2026-09-20 20:06:46,200,1.000,3.000,5
https://aheadcreative.co.uk/,43697,2026-09-20 20:06:46,200,1.000,3.000,7
https://meetomattic.com/,1347807,2026-09-20 20:06:46,200,1.000,3.000,5
https://arxiv.org/abs/2406.11717,42824,2026-09-20 20:06:46,200,1.000,3.000,7
https://kafka-summit.org/,125652,2026-09-20 20:06:46,200,1.000,3.000,6
https://learn.wordpress.org/,220666,2026-09-20 20:06:46,200,1.000,3.000,7
https://matrix.to/,2407,2026-09-20 20:06:46,200,1.000,3.000,7
https://blog.beeper.com/2026/08/10/beeper-august-2026/,145234,2026-09-20 20:06:46,200,1.000,3.000,7
https://newspack.com/,252208,2026-09-20 20:06:46,200,1.000,3.000,3
https://beeper.com/,103589,2026-09-20 20:06:46,200,1.000,3.000,7
https://deepmind.google/models/gemma,323785,2026-09-20 20:06:46,200,1.000,3.000,3
https://developer.wordpress.com/docs/developer-tools/studio/sync/,161377,2026-09-20 20:06:46,200,1.000,3.000,7
https://asana.com/,875154,2026-09-20 20:06:46,200,1.000,3.000,7
https://mastodeck.com/,5909,2026-09-20 20:06:46,200,1.000,3.000,5
https://activitypub.rocks/,7594,2026-09-20 20:06:46,200,1.000,3.000,7
https://generalanndunwoody.com/a-higher-standard/,133876,2026-09-20 20:06:46,200,1.000,3.000,7
https://bbpress.org/,50406,2026-09-20 20:06:46,200,1.000,3.000,7
https://bluelena.io/,200739,2026-09-20 20:06:46,200,1.000,3.000,4
https://calmatters.org/,315672,2026-09-20 20:06:46,200,1.000,3.000,4
https://about.google/,127254,2026-09-20 20:06:46,200,1.000,3.000,4
https://current.confluent.io/,55101,2026-09-20 20:06:46,200,1.000,3.000,7
https://carlschwan.eu/2023/01/02/tokodon-23.01-release/,324,2026-09-20 20:06:46,200,1.000,3.000,6
https://central.wordcamp.org/,67597,2026-09-20 20:06:46,200,1.000,3.000,7
https://colab.google/,72433,2026-09-20 20:06:46,200,1.000,3.000,3
https://mastodon.world/@longreads,56445,2026-09-20 20:06:46,200,1.000,3.000,6
https://buddypress.org/,79369,2026-09-20 20:06:46,200,1.000,3.000,8
https://e.weibo.com/nyushanghai/,0,2026-09-20 20:06:46,0,1.000,3.000,2
https://ming.ly/,139555,2026-09-20 20:06:46,200,1.000,3.000,5
https://beeperstatus.com/,412503,2026-09-20 20:06:46,200,1.000,3.000,8
https://bookshop.org/p/books/a-higher-standard-leadership-strategies-from-america-s-first-female-four-star-general-ann-dunwoody/6464856?ean=9780738217796&ref=https%3A%2F%2Fgeneralanndunwoody.com%2F&source=IndieBound&title=A+Higher+Standard%3A+Leadership+Strategies+from+America%27s+First+Female+Four-Star+General,0,2026-09-20 20:06:46,403,1.000,3.000,8
https://core.ac.uk/services/recommender,69222,2026-09-20 20:06:46,200,1.000,3.000,8
https://capitalbnews.org/,266765,2026-09-20 20:06:46,200,1.000,3.000,4
https://antigravity.google/use-cases/science?utm_source=deepmind.google&utm_medium=referral&utm_campaign=gdm&utm_content=,82783,2026-09-20 20:06:46,200,1.000,3.000,4
https://activitypub-testing.socialweb.coop/implementation-guide/,77439,2026-09-20 20:06:46,200,1.000,3.000,8
https://coloradosun.com/,538644,2026-09-20 20:06:47,200,1.000,3.000,4
https://browser.pub/,732072,2026-09-20 20:06:47,200,1.000,3.000,8
https://abc.xyz/investor/?utm_source=about&utm_medium=referral&utm_campaign=footer-link,166617,2026-09-20 20:06:47,200,1.000,3.000,5
https://bettergov.org/,315045,2026-09-20 20:06:47,200,1.000,3.000,4
https://alphaxiv.org/,865391,2026-09-20 20:06:47,200,1.000,3.000,8
https://dj.wsj.com/hub?mod=AllThingsD_Hat,0,2026-09-20 20:06:47,0,1.000,3.000,5
https://activitypub.space/,7533,2026-09-20 20:06:47,200,1.000,3.000,8
https://codex.buddypress.org/,62281,2026-09-20 20:06:47,200,1.000,3.000,8
https://epicenter-nyc.com/,254081,2026-09-20 20:06:47,200,1.000,3.000,4
https://folklore.org/Real_Artists_Ship.html,16688,2026-09-20 20:06:47,200,1.000,3.000,7
https://calendly.com/bluelena/bluelena-consultation,2685,2026-09-20 20:06:47,200,1.000,3.000,5
https://connect.fediforum.org/,36600,2026-09-20 20:06:47,200,1.000,3.000,8
https://everlit.audio/,109862,2026-09-20 20:06:47,200,1.000,3.000,4
https://api.semanticscholar.org/arXiv:2406.11717,0,2026-09-20 20:06:47,202,1.000,3.000,8
https://ai.google/gemini-for-science?utm_source=deepmind.google&utm_medium=referral&utm_campaign=gdm&utm_content=,193425,2026-09-20 20:06:47,200,1.000,3.000,4
https://codeberg.org/socialweb.coop/activitypub-testing/,0,2026-09-20 20:06:47,403,1.000,3.000,9
https://calmatters.digitaldemocracy.org/,779865,2026-09-20 20:06:47,200,1.000,3.000,5
https://colab.new/,74296,2026-09-20 20:06:47,200,1.000,3.000,4
https://fediforum.org/events/,14074,2026-09-20 20:06:47,200,1.000,3.000,8
https://fedidb.com/,0,2026-09-20 20:06:47,502,1.000,3.000,8
https://enable-javascript.com/,26913,2026-09-20 20:06:47,200,1.000,3.000,5
https://fedidevs.org/,5386,2026-09-20 20:06:47,200,1.000,3.000,8
https://goo.gle/android-skills,309991,2026-09-20 20:06:47,200,1.000,3.000,5
https://dagshub.com/,177721,2026-09-20 20:06:47,200,1.000,3.000,8
https://bizrecap.com/minglylink-the-free-link-in-bio-tool-that-helps-creators-monetize-instantly,190490,2026-09-20 20:06:47,200,1.000,3.000,6
https://harvardvarsityclub.org/career-services-resources/,188177,2026-09-20 20:06:47,200,1.000,3.000,4
https://fedify.dev/,132351,2026-09-20 20:06:47,200,1.000,3.000,8
https://discord.com/invite/mACv3WTQky,24056,2026-09-20 20:06:47,200,1.000,3.000,9
http://epicenternyc.fundjournalism.org/donate,0,2026-09-20 20:06:47,403,1.000,3.000,5
https://app.termly.io/notify/4406a9fa-0c97-4a7c-bc10-685c85925272,832,2026-09-20 20:06:47,200,1.000,3.000,5
https://bizweekly.com/minglylink-debuts-link-in-bio-with-free-monetization-and-shared-conversion-tracking,168574,2026-09-20 20:06:47,200,1.000,3.000,6
https://crisisresponse.google/?utm_source=about&utm_medium=referral&utm_campaign=footer-link,119613,2026-09-20 20:06:47,200,1.000,3.000,5
https://gemini.google/overview/deep-research/?utm_source=ai.google&utm_medium=referral,161163,2026-09-20 20:06:47,200,1.000,3.000,5
https://feditest.org/,5438,2026-09-20 20:06:47,200,1.000,3.000,8
https://gemma-llm.readthedocs.io/en/latest/index.html?utm_source=deepmind.google&utm_medium=referral&utm_campaign=gdm&utm_content=,40105,2026-09-20 20:06:47,200,1.000,3.000,4
https://fundjournalism.org/,209058,2026-09-20 20:06:47,200,1.000,3.000,4
https://epicenter-nyc.myshopify.com/,222977,2026-09-20 20:06:47,200,1.000,3.000,5
https://grow.google/?utm_source=about&utm_medium=referral&utm_campaign=footer-link,360201,2026-09-20 20:06:47,200,1.000,3.000,5
http://gotit.pub/faq,11655,2026-09-20 20:06:47,200,1.000,3.000,8
https://haitiantimes.com/,483879,2026-09-20 20:06:48,200,1.000,3.000,4
https://activitypub.academy/,17217,2026-09-20 20:06:48,200,1.000,3.000,8
https://hackingsaas.thenile.dev/,75253,2026-09-20 20:06:48,200,1.000,3.000,6
https://ghost.org/,121271,2026-09-20 20:06:48,200,1.000,3.000,9
https://fortherecordarchive.org/,72113,2026-09-20 20:06:48,200,1.000,3.000,5
https://flic.kr/s/aHsiXKZg4L,0,2026-09-20 20:06:48,404,1.000,3.000,8
https://codeassist.google/,1583535,2026-09-20 20:06:48,200,1.000,3.000,5
https://crisisresilience.google/partnerships,110037,2026-09-20 20:06:48,200,1.000,3.000,6
https://fediverse.observer/stats,22781,2026-09-20 20:06:48,200,1.000,3.000,8
https://docs.hollo.social/,28846,2026-09-20 20:06:48,200,1.000,3.000,9
https://drfed.org/,26928,2026-09-20 20:06:48,200,1.000,3.000,9
https://newventurist.com/2011/09/621/,62179,2026-09-20 20:06:48,200,1.000,3.000,5
https://19thnews.org/,142826,2026-09-20 20:06:48,200,1.000,3.000,5
https://buycheapestfollowers.com/,173310,2026-09-20 20:06:48,200,1.000,3.000,6
https://addons.mozilla.org/en-US/firefox/addon/alphaxiv/,79189,2026-09-20 20:06:48,200,1.000,3.000,9
https://developer.mozilla.org/en-US/docs/Web/API/Response,162192,2026-09-20 20:06:48,200,1.000,3.000,9
http://blog.harjtaggar.com/,0,2026-09-20 20:06:48,0,1.000,3.000,6
https://agentskills.io/home,280687,2026-09-20 20:06:48,200,1.000,3.000,6
https://avlwatchdog.org/,350333,2026-09-20 20:06:48,200,1.000,3.000,5
https://aspenjournalism.org/,333588,2026-09-20 20:06:48,200,1.000,3.000,5
https://billypenn.com/,319543,2026-09-20 20:06:48,200,1.000,3.000,5
https://benitolink.com/,481148,2026-09-20 20:06:48,200,1.000,3.000,5
https://centralcurrent.org/,271627,2026-09-20 20:06:48,200,1.000,3.000,5
https://asunewswell.org/,88362,2026-09-20 20:06:48,200,1.000,3.000,5
https://carolinapublicpress.org/,341423,2026-09-20 20:06:48,200,1.000,3.000,5
https://azcir.org/,320689,2026-09-20 20:06:48,200,1.000,3.000,5
https://badge.fury.io/py/gemma,3038,2026-09-20 20:06:48,200,1.000,3.000,5
https://ai-text-humanizer.com/,32973,2026-09-20 20:06:48,200,1.000,3.000,6
https://captimes.com/,405433,2026-09-20 20:06:48,200,1.000,3.000,5
https://citycast.fm/,44305,2026-09-20 20:06:48,200,1.000,3.000,5
https://forms.fillout.com/t/3ioiagnP7mus,16777,2026-09-20 20:06:48,200,1.000,3.000,9
