url,size,access_time,return_code,page_score,domain_score,depth
https://houwellgo.com/,18007,2026-09-20 18:21:02,200,1.000,3.000,9
https://blog.innerht.ml/,0,2026-09-20 18:21:02,503,1.000,3.000,10
https://heyfabric.ai/?utm_source=ai-tools-inc&utm_medium=website&utm_campaign=ai-tools-inc-footer-nav,92569,2026-09-20 18:21:02,200,1.000,3.000,14
https://engineering.fb.com/2014/03/20/developer-tools/hack-a-new-programming-language-for-hhvm/,92855,2026-09-20 18:21:02,200,1.000,3.000,10
https://hugoblox.com/?utm_campaign=poweredby,489618,2026-09-20 18:21:02,200,1.000,3.000,8
https://hugoconf.io/,138587,2026-09-20 18:21:02,200,1.000,3.000,7
https://diehardtales.com/n/nc359b58d9d57,476336,2026-09-20 18:21:02,200,1.000,3.000,10
http://bentkowski.info/,3737,2026-09-20 18:21:02,200,1.000,3.000,10
http://cure53.de/,51728,2026-09-20 18:21:02,200,1.000,3.000,10
https://ifttt.com/,421879,2026-09-20 18:21:02,200,1.000,3.000,5
https://fumimaker.net/entry/2019/05/30/213134,144853,2026-09-20 18:21:02,200,1.000,3.000,11
http://fujiko-artgallery.jp/,32237,2026-09-20 18:21:02,200,1.000,3.000,13
https://icu.unicode.org/,299837,2026-09-20 18:21:02,200,1.000,1.893,8
https://baku89.com/ja/edc,85546,2026-09-20 18:21:02,200,1.000,3.000,11
https://code.facebook.com/posts/rss/,0,2026-09-20 18:21:02,400,1.000,3.000,11
http://adv-r.had.co.nz/Package-basics.html,86835,2026-09-20 18:21:02,200,1.000,3.000,9
https://about.facebook.com/,0,2026-09-20 18:21:02,400,1.000,3.000,11
https://about.meta.com/,0,2026-09-20 18:21:03,400,1.000,3.000,11
https://ai.facebook.com/results/?content_types%5B0%5D=publication,0,2026-09-20 18:21:03,400,1.000,3.000,11
https://akizukidenshi.com/catalog/g/g109530/,131328,2026-09-20 18:21:03,200,1.000,3.000,11
https://home.robusta.dev/,273573,2026-09-20 18:21:03,200,1.000,3.000,6
https://hydrahost.com/,149882,2026-09-20 18:21:03,200,1.000,3.000,7
https://ai.meta.com/blog/,0,2026-09-20 18:21:03,400,1.000,3.000,11
https://ic3k.scitevents.org/,70299,2026-09-20 18:21:03,200,1.000,1.500,11
https://frederik-braun.com/,5254,2026-09-20 18:21:03,200,1.000,3.000,10
http://identi.ca/notice/12920669,0,2026-09-20 18:21:03,404,1.000,3.000,9
https://developers.facebook.com/,0,2026-09-20 18:21:03,400,1.000,3.000,11
https://iclr.cc/,58714,2026-09-20 18:21:03,200,1.000,3.000,10
https://dundy.ai/features/real-estate-listing-photo-generator,97352,2026-09-20 18:21:03,200,1.000,3.000,15
https://img.shields.io/crates/d/coz,0,2026-09-20 18:21:03,200,1.000,3.000,11
https://acrobat.adobe.com/,424593,2026-09-20 18:21:03,200,1.000,3.000,9
https://icaart.scitevents.org/,76777,2026-09-20 18:21:03,200,1.000,1.500,11
https://iceis.scitevents.org/,78532,2026-09-20 18:21:03,200,1.000,1.500,11
https://bugbounty.meta.com/,0,2026-09-20 18:21:03,400,1.000,3.000,11
https://icpram.scitevents.org/,89884,2026-09-20 18:21:03,200,1.000,1.500,11
https://hypothes.is/search?q=url%3Ahttps%3A%2F%2Fblog.jonudell.net%2F*,1099452,2026-09-20 18:21:03,200,1.000,3.000,9
https://docs.rs/crate/arrow/,72770,2026-09-20 18:21:03,200,1.000,3.000,13
https://ie2027.mk/,60816,2026-09-20 18:21:03,200,1.000,3.000,11
https://ijcci.scitevents.org/,82205,2026-09-20 18:21:03,200,1.000,1.500,11
https://in.relation.to/,42765,2026-09-20 18:21:03,200,1.000,3.000,6
https://hugo.chat/?utm_source=hugoblox&utm_medium=home_final_cta&utm_campaign=brief_ai,189977,2026-09-20 18:21:03,200,1.000,3.000,9
https://infisical.com/,421181,2026-09-20 18:21:04,200,1.000,3.000,6
https://dev-indy-.fission.app/annote/hypothesis/facets,0,2026-09-20 18:21:04,0,1.000,3.000,10
https://infino.ai/,71844,2026-09-20 18:21:04,200,1.000,3.000,6
http://incident.io/,418004,2026-09-20 18:21:04,200,1.000,3.000,6
https://crates.io/users/alamb,0,2026-09-20 18:21:04,404,1.000,3.000,14
https://infosec.exchange/@gaz,60820,2026-09-20 18:21:04,200,1.000,3.000,10
https://info.backstage.byspotify.com/partner-interest,74111,2026-09-20 18:21:04,200,1.000,3.000,7
https://info.port.io/ai-sre-reduce-mttr-by-50-with-autonomous-incident-resolution,38083,2026-09-20 18:21:04,200,1.000,1.500,7
https://info.archtis.com/demo-request,18698,2026-09-20 18:21:04,200,1.000,3.000,5
https://frederikbraun.de/pages/publications.html,11275,2026-09-20 18:21:04,200,1.000,3.000,11
http://info.asahi.com/dora/,0,2026-09-20 18:21:04,503,1.000,3.000,13
https://garden.ooo/,111,2026-09-20 18:21:04,200,1.000,3.000,12
https://infros.io/,122729,2026-09-20 18:21:04,200,1.000,3.000,6
http://example.com/,559,2026-09-20 18:21:04,200,1.000,3.000,10
https://inch-ci.org/,603,2026-09-20 18:21:04,200,1.000,3.000,8
https://indy.trailmarks.co/ipfs/QmeBGhQfuAMrssvynkrbEyXnWJPhv7iNWdjBMze7Ni9D2C/pdf/viewer/web/viewer.html?file=,0,2026-09-20 18:21:04,0,1.000,3.000,10
https://dev-indy0.fission.app/dashboard/,0,2026-09-20 18:21:04,0,1.000,3.000,10
https://ichigo-drill.jp/,523818,2026-09-20 18:21:04,200,1.000,3.000,10
https://fluxfingers.net/,43963,2026-09-20 18:21:04,200,1.000,3.000,11
https://inform.tmforum.org/research-and-analysis/proofs-of-concept/turning-telco-networks-into-programmable-spatial-web-infrastructure,102976,2026-09-20 18:21:04,200,1.000,3.000,7
https://doc.rust-lang.org/nightly/clippy,25771,2026-09-20 18:21:04,200,1.000,3.000,14
https://improve.scitevents.org/,71280,2026-09-20 18:21:04,200,1.000,1.500,11
https://help-note.com/hc/ja,15012,2026-09-20 18:21:04,200,1.000,3.000,11
https://inbox.sourceware.org/gcc/DDZ33YE13W8K.3GW0F1S381V0T@adacore.com/,7416,2026-09-20 18:21:04,200,1.000,3.000,9
https://crates.io/users/nevi-me,0,2026-09-20 18:21:04,404,1.000,3.000,14
https://attackanddefense.dev/2025/03/31/https-first-in-firefox-136.html,14436,2026-09-20 18:21:04,200,1.000,3.000,12
https://instatus.com/,246239,2026-09-20 18:21:05,200,1.000,3.000,8
https://indieweb.org/fragmention,85004,2026-09-20 18:21:05,200,1.000,3.000,10
https://access.redhat.com/security/team/contact/,77100,2026-09-20 18:21:05,200,1.000,3.000,7
http://boffosocko.com/2016/04/07/webmentions-for-improving-annotation-and-preventing-bullying-on-the-web/,0,2026-09-20 18:21:05,500,1.000,3.000,10
https://install.dstl8.ai/script/dstl8-cli,0,2026-09-20 18:21:05,200,1.000,3.000,7
https://investors.progress.com/press-releases,0,2026-09-20 18:21:05,403,1.000,1.500,10
http://blog.enkerli.com/2007/11/13/android-sales-pitch-and-drift-off/,42495,2026-09-20 18:21:05,200,1.000,3.000,10
https://illumination.co.jp/,16846,2026-09-20 18:21:05,200,1.000,3.000,11
https://ctftime.org/,77878,2026-09-20 18:21:05,200,1.000,3.000,12
http://blogs.zdnet.com/social/?p=62,0,2026-09-20 18:21:05,0,1.000,3.000,11
https://flu.xxx/,2216,2026-09-20 18:21:05,200,1.000,3.000,12
https://ie.wh.sdu.edu.cn/,58488,2026-09-20 18:21:05,200,1.000,3.000,8
https://instat.us/,333659,2026-09-20 18:21:05,200,1.000,3.000,9
http://cool.org/,314419,2026-09-20 18:21:05,200,1.000,3.000,10
https://ec.hakko.com/products/detail/6506,90287,2026-09-20 18:21:06,200,1.000,3.000,12
https://fetch.spec.whatwg.org/,1929966,2026-09-20 18:21:06,200,1.000,3.000,13
https://hyp.is/AVRK9cOjH9ZO4OKSl4y7/blog.jonudell.net/2016/04/24/annotation-is-not-only-web-comments/,88448,2026-09-20 18:21:06,200,1.000,3.000,10
https://crates.io/users/andygrove,0,2026-09-20 18:21:06,404,1.000,3.000,14
http://del.icio.us/,0,2026-09-20 18:21:06,0,1.000,3.000,10
https://disquotational.appspot.com/,0,2026-09-20 18:21:06,503,1.000,3.000,11
http://bret.io/base/2014/11/01/photo-article/,0,2026-09-20 18:21:06,404,1.000,3.000,11
http://bthdonohue.com/post/85643490431/instapaper-fragmentions,0,2026-09-20 18:21:06,404,1.000,3.000,11
https://invite.slack.golangbridge.org/,0,2026-09-20 18:21:06,403,1.000,3.000,9
http://ben.thatmustbe.me/,0,2026-09-20 18:21:06,500,1.000,3.000,11
https://crates.io/users/tustvold,0,2026-09-20 18:21:06,404,1.000,3.000,14
https://idpf.org/epub/linking/cfi/,96021,2026-09-20 18:21:07,200,1.000,3.000,11
http://betterlink.io/posts/better-fragmention.html,17109,2026-09-20 18:21:07,200,1.000,3.000,11
https://hgi.rub.de/,78057,2026-09-20 18:21:07,200,1.000,3.000,12
https://foundation.rust-lang.org/policies/privacy-policy/,104145,2026-09-20 18:21:07,200,1.000,3.000,14
https://ie2024.ijs.si/,131033,2026-09-20 18:21:07,200,1.000,3.000,12
http://blog.gerv.net/2007/02/fragment_search/,31170,2026-09-20 18:21:07,200,1.000,3.000,11
https://annevankesteren.nl/,20668,2026-09-20 18:21:07,200,1.000,3.000,14
https://crates.io/crates/arrow-flight,0,2026-09-20 18:21:07,404,1.000,3.000,14
https://feit.ukim.edu.mk/en/,111088,2026-09-20 18:21:07,200,1.000,3.000,12
http://blog.userstyles.org/,0,2026-09-20 18:21:07,0,1.000,3.000,12
http://asztal.net/,0,2026-09-20 18:21:07,0,1.000,3.000,12
https://blogs.igalia.com/schenney/find-in-page-highlight-styling/,22130,2026-09-20 18:21:07,200,1.000,3.000,11
http://documentation.superfeedr.com/subscribers.html,46699,2026-09-20 18:21:07,200,1.000,3.000,11
https://drupal.org/sandbox/ocean/2247743,3038,2026-09-20 18:21:07,200,1.000,3.000,11
https://drafts.csswg.org/css-values-4/,1018170,2026-09-20 18:21:08,200,1.000,3.000,14
https://app.dundy.ai/,120297,2026-09-20 18:21:08,200,1.000,3.000,15
https://invoiceninjacom.levdev.co/contact-support/,0,2026-09-20 18:21:08,404,1.000,3.000,6
http://aaronparecki.com/articles/2014/03/23/1/posting-photos-on-my-own-site,23286,2026-09-20 18:21:08,200,1.000,3.000,11
https://internet.watch.impress.co.jp/docs/news/2137041.html,117100,2026-09-20 18:21:08,200,1.000,1.893,10
https://arina-p.co.jp/,275677,2026-09-20 18:21:08,200,1.000,3.000,11
https://dl.acm.org/doi/pdf/10.1145/322796.322806,0,2026-09-20 18:21:08,403,1.000,3.000,13
http://boffosocko.com/2018/01/07/reply-to-annotating-web-audio-by-jon-udell/,0,2026-09-20 18:21:08,500,1.000,3.000,10
https://dom.spec.whatwg.org/,3158685,2026-09-20 18:21:08,200,1.000,1.893,11
https://crates.io/crates/arrow,0,2026-09-20 18:21:08,404,1.000,3.000,14
https://httpwg.org/specs/rfc8470.html,51875,2026-09-20 18:21:08,200,1.000,3.000,14
http://blog.vrypan.net/2014/04/22/fragmentions/,16219,2026-09-20 18:21:08,200,1.000,3.000,11
https://htmlspecs.com/fetch/,2397711,2026-09-20 18:21:08,200,1.000,3.000,14
http://internet-apps.blogspot.in/2007/11/using-urls-to-pass-parameters-to-web.html,18085,2026-09-20 18:21:08,200,1.000,3.000,11
https://eab.org/,12914,2026-09-20 18:21:08,200,1.000,3.000,12
https://finki.ukim.mk/en,122868,2026-09-20 18:21:09,200,1.000,3.000,12
https://dl.acm.org/doi/10.1145/3728887,0,2026-09-20 18:21:09,403,1.000,3.000,13
https://ie2026.pt/,199222,2026-09-20 18:21:09,200,1.000,3.000,12
https://ches.iacr.org/,17436,2026-09-20 18:21:09,200,1.000,3.000,13
https://arinna.co.jp/interview-7/,256905,2026-09-20 18:21:09,200,1.000,3.000,11
http://css-tricks.com/examples/DynamicPage/,3746,2026-09-20 18:21:09,200,1.000,3.000,12
https://csrc.nist.gov/projects/post-quantum-cryptography,60702,2026-09-20 18:21:09,200,1.000,3.000,13
https://eurocrypt.iacr.org/2020/,18041,2026-09-20 18:21:09,200,1.000,3.000,13
https://ioburn.com/2019/07/21/lazy-reading-for-2019-07-21/,0,2026-09-20 18:21:09,0,1.000,3.000,9
http://boffosocko.com/about/website-philosophy-structure/,0,2026-09-20 18:21:09,500,1.000,3.000,11
https://crates.io/users/xhochy,0,2026-09-20 18:21:09,404,1.000,3.000,14
http://fantasai.inkedblade.net/contact,2306,2026-09-20 18:21:09,200,1.000,3.000,15
https://codeberg.org/aaronpk,0,2026-09-20 18:21:09,403,1.000,3.000,12
https://floss.social/@igalia,56366,2026-09-20 18:21:09,200,1.000,3.000,12
https://datadoghq.com/,271273,2026-09-20 18:21:09,200,1.000,3.000,15
http://indiewebcamp.com/fragmention,85004,2026-09-20 18:21:09,200,1.000,3.000,11
https://aaronpk.tv/,15635,2026-09-20 18:21:09,200,1.000,3.000,12
https://christiaanconover.com/,150286,2026-09-20 18:21:09,200,1.000,3.000,11
https://discordapp.com/privacy,111687,2026-09-20 18:21:09,200,1.000,3.000,15
https://forschung.ruhr-uni-bochum.de/de/digital-society-information-security,65334,2026-09-20 18:21:10,200,1.000,3.000,13
https://cube-five.de/,146026,2026-09-20 18:21:10,200,1.000,3.000,13
http://foursquare.com/aaronpk,0,2026-09-20 18:21:10,404,1.000,3.000,12
https://caniuse.com/,19137,2026-09-20 18:21:10,200,1.000,3.000,15
https://farcaster.xyz/vrypan,3736,2026-09-20 18:21:10,200,1.000,3.000,12
https://cash.me/$aaronpk,26723,2026-09-20 18:21:10,200,1.000,3.000,12
https://audax.iscte-iul.pt/,88413,2026-09-20 18:21:10,200,1.000,3.000,13
https://crates.io/users/kou,0,2026-09-20 18:21:10,404,1.000,3.000,14
https://iowngf.org/,243662,2026-09-20 18:21:10,200,1.000,3.000,6
https://ipendo.cpaglobal.com/Login.aspx?ReturnUrl=%2fdefault.aspx,3171,2026-09-20 18:21:10,200,1.000,3.000,13
https://indieauth.com/,10609,2026-09-20 18:21:10,200,1.000,3.000,12
https://finki.edupage.org/timetable/,12455,2026-09-20 18:21:10,200,1.000,3.000,13
http://boffosocko.com/2015/07/21/boffosocko-com-now-supports-fragmentions/,0,2026-09-20 18:21:10,500,1.000,3.000,11
https://drafts.css-houdini.org/css-typed-om-1/,1809306,2026-09-20 18:21:10,200,1.000,3.000,15
http://html5up.net/,29579,2026-09-20 18:21:10,200,1.000,3.000,13
https://cast-forum.de/home.html?ts=1596457720239,0,2026-09-20 18:21:10,0,1.000,3.000,13
https://apkclassy.com/,278,2026-09-20 18:21:11,200,1.000,3.000,12
https://isc.sans.edu/diary/MPack+Analysis/3015,37800,2026-09-20 18:21:11,200,1.000,3.000,8
https://fastnetmon.com/product-overview/,579628,2026-09-20 18:21:11,200,1.000,3.000,13
https://isovalent.com/,199139,2026-09-20 18:21:11,200,1.000,3.000,6
https://crates.io/users/kszucs,0,2026-09-20 18:21:11,404,1.000,3.000,14
http://goessner.net/articles/JsonPath/,25229,2026-09-20 18:21:11,200,1.000,3.000,12
https://a11ysupport.io/,403,2026-09-20 18:21:11,200,1.000,3.000,16
https://caniuse.bitsofco.de/,9405,2026-09-20 18:21:11,200,1.000,3.000,16
https://caniwebview.com/,16254,2026-09-20 18:21:11,200,1.000,3.000,16
https://discordstatus.com/,141497,2026-09-20 18:21:11,200,1.000,3.000,16
https://heretorecord.com/consulting,2496,2026-09-20 18:21:11,200,1.000,3.000,13
https://html.spec.whatwg.org/,15594776,2026-09-20 18:21:11,200,1.000,3.000,12
https://ifcncodeofprinciples.poynter.org/profile/pt-kompas-cyber-media,7002,2026-09-20 18:21:11,200,1.000,3.000,12
https://ipmanagementsolution.com/,5333,2026-09-20 18:21:11,200,1.000,3.000,13
http://id-day.org/,1105384,2026-09-20 18:21:11,200,1.000,3.000,13
https://datok.xn--i20byrx5atz2c.info/apkclassy.html,9799,2026-09-20 18:21:11,200,1.000,3.000,12
https://discordmerch.com/evergreenfooter,470220,2026-09-20 18:21:11,200,1.000,3.000,16
https://itnext.io/?source=user_profile_page---------0-------------e3c3ceaf8444------------------------,0,2026-09-20 18:21:11,403,1.000,3.000,12
https://account.kompas.com/login/a29tcGFz/aHR0cHM6Ly93d3cua29tcGFzLmNvbS9qYXdhLWJhcmF0L3JlYWQvMjAyNS8wOS8wNC8xNzIwMDAzODgva29tcG9sLWNvc21hcy1kaXBlY2F0LXRpZGFrLWhvcm1hdC1wZXJuYWgtdGVyc2VyZXQta2FzdXMtcGVueWlyYW1hbg==,39881,2026-09-20 18:21:11,200,1.000,3.000,12
https://ipinfo.io/,253369,2026-09-20 18:21:11,200,1.000,3.000,16
https://indieauth.net/,5211,2026-09-20 18:21:11,200,1.000,3.000,13
https://issues.jboss.org/browse/ARQ,903930,2026-09-20 18:21:11,200,1.000,1.161,6
http://crates.io/,0,2026-09-20 18:21:11,404,1.000,3.000,15
https://dev.w3.org/html5/html-sourcing-inband-tracks/,0,2026-09-20 18:21:11,403,1.000,3.000,13
http://iwanttouse.com/,570382,2026-09-20 18:21:11,200,1.000,3.000,16
http://dobrado.net/,658,2026-09-20 18:21:11,200,1.000,3.000,14
https://front-end.social/@fyrd,55699,2026-09-20 18:21:11,200,1.000,3.000,16
http://gs.statcounter.com/,36277,2026-09-20 18:21:12,200,1.000,3.000,16
https://indielogin.com/api,11640,2026-09-20 18:21:12,200,1.000,3.000,13
https://indiekey.id/,4229,2026-09-20 18:21:12,200,1.000,3.000,13
https://isucon.net/archives/56735884.html,26186,2026-09-20 18:21:12,200,1.000,3.000,10
https://domenic.me/,12562,2026-09-20 18:21:12,200,1.000,3.000,13
https://caniemail.com/,26162,2026-09-20 18:21:12,200,1.000,3.000,16
https://domfarolino.com/,13024,2026-09-20 18:21:12,200,1.000,3.000,13
https://cybermacs.eu/,339049,2026-09-20 18:21:12,200,1.000,3.000,13
https://drafts.fxtf.org/css-masking-1/,326,2026-09-20 18:21:12,200,1.000,3.000,13
https://javascriptforhackers.co.uk/,37726,2026-09-20 18:21:12,200,1.000,3.000,9
http://jbossremoting.jboss.org/,27384,2026-09-20 18:21:12,200,1.000,1.069,5
https://jekyllrb.com/,10393,2026-09-20 18:21:12,200,1.000,3.000,5
https://foolip.org/,1786,2026-09-20 18:21:12,200,1.000,3.000,13
http://isc.sans.org/diary.html?storyid=2991,31287,2026-09-20 18:21:12,200,1.000,3.000,9
https://graphviz.org/doc/info/lang.html,112297,2026-09-20 18:21:12,200,1.000,3.000,13
https://crates.io/,0,2026-09-20 18:21:12,404,1.000,3.000,15
http://jboss.org/jbcra,16638,2026-09-20 18:21:12,200,1.000,1.069,6
https://gmpg.org/xfn/11,5842,2026-09-20 18:21:12,200,1.000,3.000,13
https://about.kauche.com/,36389,2026-09-20 18:21:12,200,1.000,3.000,11
https://gh-pages.glitch.me/,0,2026-09-20 18:21:12,410,1.000,3.000,14
https://ai-2027.com/,1911123,2026-09-20 18:21:12,200,1.000,3.000,14
https://activity.kompas.com/saved,166238,2026-09-20 18:21:12,200,1.000,3.000,12
https://jamesg.blog/2022/10/11/fragmention-links/,30772,2026-09-20 18:21:12,200,1.000,3.000,11
https://daringfireball.net/projects/markdown/,15343,2026-09-20 18:21:12,200,1.000,3.000,6
https://job-boards.greenhouse.io/akuity,23235,2026-09-20 18:21:12,200,1.000,3.000,7
https://jdk.java.net/,4521,2026-09-20 18:21:12,200,1.000,3.000,8
https://jennybryan.org/,2399,2026-09-20 18:21:12,200,1.000,3.000,8
https://example-app.com/pkce,3015,2026-09-20 18:21:12,200,1.000,3.000,14
http://itsy.wordy-rappinghood.net/?p=14,0,2026-09-20 18:21:12,0,1.000,3.000,8
https://jafmate.jp/lifestyle/interviewmygarage_20260917.html?utm_source=encount&utm_medium=referral&utm_campaign=text_link,97549,2026-09-20 18:21:13,200,1.000,3.000,11
https://joinmastodon.org/apps,196424,2026-09-20 18:21:13,200,1.000,3.000,8
https://join.slack.com/t/clusterdOScommunity/shared_invite/zt-3vmd902s2-eVG~Se5tkNHN5PndY9jTdQ,0,2026-09-20 18:21:13,403,1.000,1.893,7
https://go.resend.com/caniemail,410249,2026-09-20 18:21:13,200,1.000,3.000,17
https://j-defense.ikaros.jp/,58570,2026-09-20 18:21:13,200,1.000,1.893,11
http://jetlib.com/news/2011/03/03/timezone-maintainer-retiring/,0,2026-09-20 18:21:13,404,1.000,3.000,9
https://corporate.m3.com/,205518,2026-09-20 18:21:13,200,1.000,3.000,11
https://darioamodei.com/machines-of-loving-grace,137035,2026-09-20 18:21:13,200,1.000,3.000,15
https://dev.java/,23047,2026-09-20 18:21:13,200,1.000,3.000,9
https://jolokia.org/,68787,2026-09-20 18:21:13,200,1.000,3.000,6
https://iwparchives.jp/,22135,2026-09-20 18:21:13,200,1.000,3.000,11
https://iknow.ukim.mk/,8341,2026-09-20 18:21:13,200,1.000,3.000,13
https://academic.oup.com/humupd/advance-article/doi/10.1093/humupd/dmae012/7684172,0,2026-09-20 18:21:13,403,1.000,3.000,16
https://ai-2040.com/,1075630,2026-09-20 18:21:13,200,1.000,3.000,15
https://ai-alignment.com/iterated-distillation-and-amplification-157debfd1616,0,2026-09-20 18:21:13,403,1.000,3.000,15
http://bugreport.java.com/,0,2026-09-20 18:21:13,403,1.000,3.000,9
http://bumppo.net/,49860,2026-09-20 18:21:13,200,1.000,3.000,7
https://ai-futures.org/,13190,2026-09-20 18:21:13,200,1.000,3.000,15
https://jobs.gohire.io/hydra-host-uwnxgabz/,24028,2026-09-20 18:21:13,200,1.000,3.000,8
https://brutaldon.org/,4764,2026-09-20 18:21:13,200,1.000,3.000,9
https://johncolburn.deviantart.com/,0,2026-09-20 18:21:13,404,1.000,3.000,13
https://elk.zone/,23202,2026-09-20 18:21:13,200,1.000,3.000,9
https://blogs.oracle.com/java/post/the-arrival-of-java-25,0,2026-09-20 18:21:13,403,1.000,3.000,7
https://codeberg.org/martianh/mastodon.el,0,2026-09-20 18:21:13,403,1.000,3.000,9
https://buffer.com/,603759,2026-09-20 18:21:13,200,1.000,3.000,9
https://alphafold.ebi.ac.uk/,8360,2026-09-20 18:21:13,200,1.000,3.000,16
https://dithering.fm/,3207,2026-09-20 18:21:13,200,1.000,3.000,7
http://joeclark.org/weblogs/,1355,2026-09-20 18:21:13,200,1.000,3.000,11
https://boffosocko.com/2018/01/23/fragmentions-for-better-highlighting-and-direct-references-the-web/,226017,2026-09-20 18:21:13,200,1.000,3.000,11
https://api.jquery.com/jQuery.ajax/,103015,2026-09-20 18:21:13,200,1.000,3.000,7
https://allpoetry.com/All-Watched-Over-By-Machines-Of-Loving-Grace,561424,2026-09-20 18:21:13,200,1.000,3.000,16
https://blog.aifutures.org/p/scenario-scrutiny-for-ai-policy,185525,2026-09-20 18:21:13,200,1.000,3.000,16
https://centerforhealthsecurity.org/our-work/tabletop-exercises/clade-x-tabletop-exercise,0,2026-09-20 18:21:13,403,1.000,3.000,16
https://job.mynavi.jp/28/pc/search/corp215193/outline.html,140497,2026-09-20 18:21:13,200,1.000,3.000,12
https://apps.kde.org/tokodon/,54080,2026-09-20 18:21:13,200,1.000,3.000,9
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD,1274895,2026-09-20 18:21:13,200,1.000,3.000,16
https://devoxx.be/,69819,2026-09-20 18:21:13,200,1.000,3.000,10
https://bugs.java/,0,2026-09-20 18:21:14,403,1.000,3.000,10
http://fh-dortmund.de/,79586,2026-09-20 18:21:14,200,1.000,3.000,13
https://bob.ippoli.to/archives/2005/12/05/remote-json-jsonp/,9339,2026-09-20 18:21:14,200,1.000,3.000,8
https://docs.osgi.org/specification/osgi.cmpn/8.1.0/service.servlet.html,1223673,2026-09-20 18:21:14,200,1.000,3.000,7
https://jlcpcb.com/JPV,39240,2026-09-20 18:21:14,200,1.000,3.000,12
https://docs.spring.io/spring-boot/docs/3.2.2/reference/html/actuator.html,387113,2026-09-20 18:21:14,200,1.000,3.000,7
http://cubicle17.com/,2073,2026-09-20 18:21:14,200,1.000,3.000,8
https://compdemocracy.org/,50838,2026-09-20 18:21:14,200,1.000,3.000,16
https://docs.oracle.com/en/java/javase/27/docs/api/index.html,31320,2026-09-20 18:21:14,200,1.000,3.000,10
https://api.appoptics.com/v1/measurements,0,2026-09-20 18:21:14,0,1.000,3.000,8
https://distill.pub/2020/circuits/frequency-edges/,1878950,2026-09-20 18:21:14,200,1.000,3.000,16
https://fedica.com/,199748,2026-09-20 18:21:14,200,1.000,3.000,9
https://epoch.ai/publications/chip-smuggling,160262,2026-09-20 18:21:14,200,1.000,3.000,16
https://bugreport.java.com/bugreport/,0,2026-09-20 18:21:14,403,1.000,3.000,11
https://2026.usa.jcon.one/,57895,2026-09-20 18:21:14,200,1.000,3.000,10
https://aifuturesmodel.com/,3330981,2026-09-20 18:21:14,200,1.000,3.000,16
https://fedistar.net/,16256,2026-09-20 18:21:14,200,1.000,3.000,9
https://carlschwan.eu/2023/02/17/tokodon-23.02-release/,0,2026-09-20 18:21:14,404,1.000,3.000,10
https://doc.qt.io/,19157,2026-09-20 18:21:14,200,1.000,3.000,10
http://blog.fawny.org/,73399,2026-09-20 18:21:14,200,1.000,3.000,12
https://ebooks.gramedia.com/?source=kompascom&medium=footer,5794,2026-09-20 18:21:14,200,1.000,3.000,13
https://cset.georgetown.edu/article/bis-2023-update-explainer/,217245,2026-09-20 18:21:14,200,1.000,3.000,17
https://fedscoop.com/openai-anthropic-enter-ai-agreements-with-us-ai-safety-institute/,111838,2026-09-20 18:21:14,200,1.000,3.000,15
https://cla.openjsf.org/,75717,2026-09-20 18:21:14,200,1.000,3.000,8
https://docs.micrometer.io/micrometer/reference/implementations/graphite,39072,2026-09-20 18:21:14,200,1.000,3.000,8
https://contribute.jquery.org/web-sites/,38165,2026-09-20 18:21:14,200,1.000,3.000,8
https://docs.wavefront.com/proxies_installing.html,87034,2026-09-20 18:21:14,200,1.000,3.000,8
https://cybermacs.org/,88743,2026-09-20 18:21:14,200,1.000,3.000,14
https://csvoss.com/,102465,2026-09-20 18:21:14,200,1.000,3.000,17
https://enechain.co.jp/,158855,2026-09-20 18:21:14,200,1.000,3.000,11
https://events.jquery.org/,76883,2026-09-20 18:21:14,200,1.000,3.000,8
https://apryse.com/,339293,2026-09-20 18:21:14,200,1.000,3.000,11
https://cloud.humio.com/,4819,2026-09-20 18:21:15,200,1.000,3.000,8
https://alpha-omega.dev/,210800,2026-09-20 18:21:15,200,1.000,3.000,7
https://appglass.org/,2552,2026-09-20 18:21:15,200,1.000,3.000,11
http://bugs.jqueryui.com/,6484,2026-09-20 18:21:15,200,1.000,3.000,9
https://code-of-conduct.openjsf.org/,321960,2026-09-20 18:21:15,200,1.000,3.000,8
https://foursquare.com/chrisaldrich,0,2026-09-20 18:21:15,404,1.000,3.000,12
https://and-now.co.uk/,80020,2026-09-20 18:21:15,200,1.000,3.000,17
https://docs.dynatrace.com/docs/shortlink/api-authentication,924663,2026-09-20 18:21:15,200,1.000,3.000,8
https://aiscoop.com/,154329,2026-09-20 18:21:15,200,1.000,3.000,16
http://akaptur.com/blog/2017/06/03/two-kinds-of-feedback/,9143,2026-09-20 18:21:15,200,1.000,3.000,18
